bin_label,bin_interval,bin_num,bin_mean,bin_stddev,bin_stderr,bin_median,bin_rstddev,bin_unc
-0.75,"(-0.8, -0.7]",2,0.14713001,0.022961603,0.022961603477597237,0.14713001,0.012031102180480957,0.010662286695215609
-0.65,"(-0.7, -0.6]",15,0.16150208,0.014712055,0.003931962147510825,0.15964508,0.010496209144592285,0.003396618609790745
-0.55,"(-0.6, -0.5]",6,0.118793644,0.011620454,0.00519682481739905,0.11609125,0.00568076491355896,0.002906639228805104
-0.4500000000000001,"(-0.5, -0.4]",17,0.09393681,0.015784744,0.003946186043322086,0.09290695,0.012318717956542968,0.0037445616897638276
-0.35000000000000014,"(-0.4, -0.3]",15,0.065786935,0.023481023,0.006275567252511668,0.06202507,0.021674357414245605,0.007013915665582167
-0.25000000000000017,"(-0.3, -0.2]",3,0.031289417,0.007466994,0.005279962252270441,0.031885147,0.005519820213317871,0.003994148831292896
-0.1500000000000002,"(-0.2, -0.1]",7,-0.0066272193,0.011398235,0.0046533100902047845,-0.0050029755,0.011742779731750488,0.00556265125434743
-0.0500000000000002,"(-0.1, -1]",9,-0.027630594,0.015095178,0.005336951376902249,-0.029681206,0.013274139404296875,0.005545555525367341
0.04999999999999978,"(-1, 0.1]",5,-0.064276695,0.011455029,0.005727514624595642,-0.060696602,0.010300460815429688,0.005773399239533444
0.14999999999999974,"(0.1, 0.2]",6,-0.09078884,0.006177881,0.0027628322857018565,-0.087911606,0.004733293533325195,0.002421852844601037
0.24999999999999972,"(0.2, 0.3]",19,-0.12077322,0.018112125,0.004269068773647632,-0.12099838,0.014041585922241211,0.0040373769556538925
0.3499999999999996,"(0.3, 0.4]",532,-0.16003568,0.013539245,0.0005875532026328202,-0.16073895,0.011816627025604248,0.0006420925785140717
0.4499999999999997,"(0.4, 0.5]",484,-0.18635346,0.016754165,0.0007623409172875304,-0.18518925,0.016913150310516357,0.0009635222904869178
0.5499999999999998,"(0.5, 0.6]",554,-0.23012224,0.01954576,0.0008311702617273713,-0.22960854,0.01911902904510498,0.00101805417463392
0.6499999999999997,"(0.6, 0.7]",607,-0.2643728,0.018905396,0.0007679792011691774,-0.26400948,0.016964384078979492,0.0008629858790158142
0.7499999999999996,"(0.7, 0.8]",496,-0.29571813,0.019189974,0.0008625252019393181,-0.29456425,0.018316248893737792,0.0010307554426316778
0.8499999999999996,"(0.8, 0.9]",370,-0.33209944,0.019857632,0.0010337470303525534,-0.3306198,0.01737142753601074,0.001131864882262314
0.9499999999999997,"(0.9, 1]",325,-0.36510244,0.025794012,0.00143300069289075,-0.36455727,0.01924269676208496,0.0013377784449282422
1.0499999999999996,"(1, 1.1]",370,-0.4007569,0.02200404,0.0011454845656689039,-0.4010439,0.018969921112060546,0.001236017447703586
1.1499999999999995,"(1.1, 1.2]",379,-0.4383047,0.026232645,0.0013492616629467158,-0.4375534,0.019162136077880858,0.0012336281004014622
1.2499999999999996,"(1.2, 1.3]",406,-0.47665417,0.021120908,0.0010495063433437542,-0.47756195,0.0190833420753479,0.001187001743798407
1.3499999999999996,"(1.3, 1.4]",392,-0.514565,0.03179509,0.001607946724694954,-0.51319695,0.02127614736557007,0.0013468210475192112
1.4499999999999993,"(1.4, 1.5]",286,-0.54878485,0.029867299,0.0017691860985750753,-0.5478296,0.027251418113708497,0.0020196031018199626
1.5499999999999994,"(1.5, 1.6]",278,-0.5840492,0.03923855,0.0023576159621865075,-0.5864353,0.029767172813415527,0.0022375622649254824
1.6499999999999995,"(1.6, 1.7]",222,-0.6149983,0.03218835,0.0021652226300866804,-0.6155367,0.03316026163101196,0.0027893396462942348
1.7499999999999996,"(1.7, 1.8]",199,-0.64286315,0.03793457,0.0026958926064741106,-0.6376896,0.03947826862335205,0.003507450075886225
1.8499999999999996,"(1.8, 1.9]",152,-0.66075736,0.038921554,0.0031673911150942244,-0.652812,0.041202549934387205,0.004188535869049677
1.9499999999999993,"(1.9, 2]",134,-0.67570335,0.045643955,0.003957832883579888,-0.6703186,0.03163208198547363,0.003424800805163477
2.0499999999999994,"(2, 2.1]",93,-0.68649924,0.04499536,0.004691090570811684,-0.6792965,0.027613941192626952,0.003588780197610008
2.1499999999999995,"(2.1, 2.2]",108,-0.6859683,0.058236342,0.0056299196725963264,-0.68749523,0.027634081363677978,0.0033326759905537707
2.249999999999999,"(2.2, 2.3]",114,-0.68638235,0.03624595,0.003409732115145828,-0.6892872,0.035646689414978026,0.004184337581658827
2.3499999999999988,"(2.3, 2.4]",97,-0.6842668,0.037647005,0.0038423313754937546,-0.68699646,0.03306804084777832,0.004208065942457701
2.4499999999999993,"(2.4, 2.5]",94,-0.6814988,0.037445534,0.0038829209962811576,-0.6815443,0.04341796875,0.005612618370894227
2.549999999999999,"(2.5, 2.6]",81,-0.6767991,0.03550977,0.003970112853317367,-0.6757622,0.03660705757141113,0.0050977936421968875
2.6499999999999995,"(2.6, 2.7]",67,-0.6860146,0.055911656,0.006882249157906594,-0.67746735,0.04287383079528809,0.006564699134441232
2.749999999999999,"(2.7, 2.8]",54,-0.6707958,0.033245236,0.004566584321822564,-0.67176914,0.03513788509368897,0.005992922712854452
2.8499999999999988,"(2.8, 2.9]",38,-0.68173224,0.038684603,0.006359709529041427,-0.6879778,0.035032944202423096,0.00712270204751576
2.9499999999999993,"(2.9, 3]",18,-0.670363,0.027029265,0.006555559612723973,-0.6638508,0.021376848220825195,0.0063149128248707245
3.049999999999999,"(3, 3.1]",9,-0.69212,0.05676816,0.020070575556533722,-0.6963062,0.017480255126953125,0.007302750291497368
