bin_label,bin_interval,bin_num,bin_mean,bin_stddev,bin_stderr,bin_median,bin_rstddev,bin_unc
-0.375,"(-0.4, -0.35]",24,0.6451942431894938,0.025041844911824818,0.005221585618697291,0.6462070103149404,0.024977573772765743,0.006390054585343729
-0.325,"(-0.35, -0.3]",28,0.6036295445731027,0.02771784752941859,0.005334302244155609,0.6039650486450192,0.025302123202241445,0.005992911839606675
-0.275,"(-0.3, -0.25]",37,0.5632631502487595,0.031970517148456265,0.005328419524742711,0.5626317091064443,0.029048161617552908,0.005985187065410499
-0.22500000000000006,"(-0.25, -0.2]",39,0.5275909658453524,0.029865680027312075,0.004844853057067196,0.5290316330566398,0.019899200962645972,0.003993588131519424
-0.17500000000000007,"(-0.2, -0.15]",58,0.49710607231613685,0.029723058369424626,0.003936915256123588,0.5019767803344717,0.023703628382447484,0.0039008636607779272
-0.12500000000000008,"(-0.15, -0.1]",61,0.45693089379682694,0.03756835391285205,0.004850053634963407,0.46427505017089743,0.023993602884888093,0.0038502638134002235
-0.0750000000000001,"(-0.1, -0.05]",67,0.4259319353974755,0.034695614518109305,0.004270734921478257,0.43292787768554675,0.023998320699461815,0.003674543473290803
-0.0250000000000001,"(-0.05, -1.1e-16]",69,0.3934832500088456,0.035384701103232,0.004291025299398097,0.3891502945556624,0.03233086479492227,0.004878122638970359
0.02499999999999989,"(-1.1e-16, 0.05]",98,0.35646251837531884,0.033492316275007705,0.0034006294891271373,0.36016023077392667,0.021304190963744713,0.0026971925224368435
0.07499999999999987,"(0.05, 0.1]",151,0.33070405180065837,0.03031522449733944,0.0024752277152134093,0.33510983483886747,0.023433534967895187,0.0023900625782123804
0.12499999999999986,"(0.1, 0.15]",217,0.29859720469560047,0.03480161931192071,0.002367950264910965,0.3059650666503906,0.02549675702380284,0.0021692770262527424
0.1749999999999998,"(0.15, 0.2]",283,0.2581263051520575,0.05187761686298328,0.0030892671279578853,0.2690675108642573,0.031057760989563563,0.0023138588585266667
0.22499999999999984,"(0.2, 0.25]",298,0.21705462651891527,0.05177383427827713,0.003004222570333747,0.2257269974975582,0.03183584891244499,0.0023113634500209336
0.2749999999999999,"(0.25, 0.3]",383,0.1698323392697327,0.09552705698305243,0.004887589427106871,0.18953693994140508,0.04198269824340825,0.0026886291253338935
0.32499999999999984,"(0.3, 0.35]",492,0.13358478136909288,0.06497067134979063,0.0029320853521871077,0.151630518554688,0.047303780348143996,0.0026728416891524266
0.3749999999999998,"(0.35, 0.4]",637,0.09742938702862076,0.07376942499700047,0.002925147973569346,0.11242450402832205,0.04934535465710589,0.0024503972536325494
0.4249999999999998,"(0.4, 0.45]",847,0.06046567624517488,0.08167178217604554,0.0028079337118731202,0.07097269091796932,0.05994041855658043,0.002581297166015829
0.47499999999999987,"(0.45, 0.5]",1207,0.017424610424481044,0.08610898352775541,0.002479561067617778,0.032480518676756276,0.07147081581170718,0.0025783094649074892
0.5249999999999998,"(0.5, 0.55]",1765,-0.016298887228540532,0.0885682839635431,0.0021087686657986454,-0.0043546029052734525,0.06477409981567413,0.001932364141789909
0.5749999999999997,"(0.55, 0.6]",2779,-0.05234603852726188,0.06918921016061282,0.001312720453925583,-0.05184332666015479,0.05198566958441177,0.001235945461991018
0.6249999999999998,"(0.6, 0.65]",6046,-0.07259460689876551,0.046551283853999356,0.0005987334341235725,-0.06771728472900485,0.029458071519836905,0.00047482128535462984
0.6749999999999998,"(0.65, 0.7]",13046,-0.08956906518244066,0.03632610539328901,0.00031805102307729926,-0.08410635986328074,0.02006904197076347,0.00022021550448380546
0.7249999999999996,"(0.7, 0.75]",19381,-0.11084119303588623,0.03391757326280305,0.00024363960425490496,-0.10611730395507735,0.01919064096935865,0.00017276721328882038
0.7749999999999997,"(0.75, 0.8]",26065,-0.13593699294129727,0.03405668094515494,0.000210951096559509,-0.1324190502929703,0.0166256485744625,0.00012906535200935123
0.8249999999999997,"(0.8, 0.85]",35438,-0.16052315372485612,0.034096822371898414,0.00018112793374203045,-0.15683723376464798,0.014938925841612046,9.945914190751254e-05
0.8749999999999998,"(0.85, 0.9]",38753,-0.18592357124138872,0.032263962692406375,0.00016389686483666283,-0.18208924182128783,0.015622954185059278,9.946503356566506e-05
0.9249999999999998,"(0.9, 0.95]",37614,-0.21266612933888449,0.035332765220554015,0.00018218333195057498,-0.20833564367675805,0.016198002680695323,0.00010467588584659323
0.9749999999999996,"(0.95, 1]",36061,-0.23801714644885524,0.03686238144324561,0.00019412010948643488,-0.233869978027343,0.01630244422009394,0.00010759541834509899
1.0249999999999997,"(1, 1.05]",33486,-0.2625551158838131,0.03735459777920559,0.00020413567670399138,-0.25836923181152294,0.016312599637755717,0.00011172528712524135
1.0749999999999997,"(1.05, 1.1]",30723,-0.28727370590188994,0.03920339380114799,0.00022366546012979053,-0.2825718580322274,0.016662237529907968,0.00011914105716866964
1.1249999999999996,"(1.1, 1.15]",27034,-0.31165138631921585,0.040699155899141935,0.00024753594930673886,-0.3066873938598622,0.01693506921624654,0.0001290897500199196
1.1749999999999994,"(1.15, 1.2]",23830,-0.3357874932737106,0.04222662810886508,0.0002735479690926323,-0.33061808923339875,0.01743323407736137,0.00014153892045874915
1.2249999999999996,"(1.2, 1.25]",21505,-0.359964086617109,0.044155752743738216,0.00030111172517252144,-0.35415866259765494,0.018109333372560432,0.0001547721012341225
1.2749999999999995,"(1.25, 1.3]",20059,-0.3840103741932909,0.04337889104287973,0.0003062912793353585,-0.37804983398437386,0.018370517691283138,0.00016256486752534938
